host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
1,1,1,Other neighborhoods,98105,House,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,6,1.0,2,3,175.00
0,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,105.00
0,1,1,Other neighborhoods,98103,House,Private room,3,1.0,1,3,55.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,5,1.0,2,2,150.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,0,Other neighborhoods,98103,House,Private room,2,2.0,1,2,59.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,80.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,5,1.0,2,3,200.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,3,1.0,0,1,60.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,59.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,8,3.0,4,5,575.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,2,1.0,1,1,139.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,2,70.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,1,85.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,2,2,259.00
0,1,0,Other neighborhoods,98105,Apartment,Private room,3,1.0,1,1,39.00
1,1,1,Other neighborhoods,98103,House,Private room,2,1.5,1,1,70.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,6,1.0,2,4,166.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,1,2,99.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,110.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,2,100.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,7,1.0,3,4,250.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,1,2,150.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,5,1.0,1,2,200.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,2,215.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,110.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,5,1.0,3,3,249.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,8,2.0,3,3,295.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
1,1,1,Other neighborhoods,98103,House,Private room,2,1.5,1,1,40.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,8,2.0,4,4,245.00
0,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,4,1.5,3,2,210.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,6,2.5,2,3,439.00
0,1,1,Other neighborhoods,98103,House,Private room,1,1.0,1,1,90.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,3,1.0,1,1,95.00
1,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,4,1.0,2,3,109.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,1,175.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,3,1.0,1,2,80.00
0,1,0,Other neighborhoods,98105,Apartment,Entire home/apt,2,1.0,1,1,105.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,8,3.5,3,3,400.00
0,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,2,3,100.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
1,1,1,Other neighborhoods,98105,House,Entire home/apt,6,1.0,2,4,160.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,55.00
0,1,1,Other neighborhoods,98103,House,Private room,3,1.0,1,2,55.00
1,1,1,Other neighborhoods,98103,House,Private room,2,2.5,1,1,150.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.0,1,2,55.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,6,1.0,2,2,95.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,2,155.00
1,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,55.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,7,2.0,3,5,250.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,2,1.0,0,1,145.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,54.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,1,1,99.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,8,3.0,3,3,254.00
1,1,0,Other neighborhoods,98115,Loft,Entire home/apt,3,1.0,0,2,100.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,65.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,2,150.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,140.00
0,1,1,Other neighborhoods,98103,House,Private room,3,1.0,1,2,45.00
0,1,1,Other neighborhoods,98105,House,Private room,3,1.0,1,2,74.00
0,1,1,Other neighborhoods,98105,Apartment,Private room,2,1.0,1,2,60.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,5,2.5,2,3,350.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,1,135.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,85.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,8,2.0,3,3,310.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,5,1.0,2,2,215.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,8,2.5,3,3,245.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.5,1,1,65.00
0,1,0,Other neighborhoods,98105,House,Entire home/apt,4,1.0,1,2,85.00
0,1,0,Other neighborhoods,98105,House,Private room,2,1.0,1,1,95.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,57.00
0,1,1,Other neighborhoods,98105,Bungalow,Entire home/apt,2,1.0,0,1,75.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,3,1.0,0,1,120.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,6,1.0,1,6,120.00
0,1,1,Other neighborhoods,98103,Apartment,Shared room,2,1.0,1,1,40.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,12,3.0,6,6,490.00
0,1,0,Other neighborhoods,98115,Apartment,Private room,2,1.0,1,1,50.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,6,1.0,2,2,200.00
0,1,1,Other neighborhoods,98103,House,Shared room,1,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,2,1.0,1,2,255.00
1,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,95.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,160.00
1,1,1,Other neighborhoods,98103,House,Private room,2,2.0,1,1,55.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,85.00
0,1,1,Other neighborhoods,98105,House,Entire home/apt,8,1.0,4,3,325.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,5,1.0,2,3,144.00
0,1,1,Other neighborhoods,98105,House,Private room,2,1.0,1,1,100.00
0,1,1,Other neighborhoods,98105,Apartment,Entire home/apt,4,1.0,0,2,115.00
1,1,1,Other neighborhoods,98103,House,Private room,2,2.0,1,1,55.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,3,1.0,1,1,95.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,2.0,3,3,175.00
0,1,1,Queen Anne,98109,House,Private room,4,1.0,1,2,95.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,100.00
0,1,1,Queen Anne,98109,Apartment,Private room,2,1.0,1,1,46.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,50.00
0,1,1,Queen Anne,98119,House,Entire home/apt,6,2.5,3,2,445.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,75.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,2,100.00
0,1,0,Queen Anne,98109,House,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Queen Anne,98109,House,Entire home/apt,5,3.0,3,3,235.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,4,1.0,1,1,100.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,0,2,80.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,5,1.0,2,3,110.00
0,1,0,Queen Anne,98119,House,Entire home/apt,9,3.0,4,5,395.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,88.00
1,1,1,Queen Anne,98119,Condominium,Private room,2,1.0,1,1,55.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,0,1,145.00
0,1,1,Queen Anne,98119,House,Entire home/apt,6,2.0,3,3,425.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,114.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,1,110.00
0,1,0,Queen Anne,98119,House,Entire home/apt,5,2.0,2,4,300.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,117.00
1,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,2,275.00
0,1,0,Queen Anne,98109,House,Private room,2,1.5,1,1,85.00
0,1,0,Queen Anne,98119,House,Entire home/apt,8,1.5,3,5,300.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,53.00
1,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,2,107.00
1,1,1,Queen Anne,98119,House,Entire home/apt,6,2.0,2,2,348.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,3,89.00
1,1,1,Queen Anne,98119,House,Entire home/apt,7,1.0,3,3,89.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Queen Anne,,Bed & Breakfast,Private room,2,1.0,1,1,209.00
0,1,1,Queen Anne,98119,House,Private room,2,1.0,1,1,76.00
0,1,0,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,2,2,74.00
0,1,1,Queen Anne,98109,House,Entire home/apt,6,3.0,3,2,250.00
0,1,1,Queen Anne,98109,House,Entire home/apt,4,1.0,2,2,180.00
0,1,1,Queen Anne,98119,Condominium,Entire home/apt,5,1.0,2,2,179.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,3,115.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,5,1.0,2,2,140.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.5,2,4,150.00
0,1,1,Queen Anne,98109,Apartment,Entire home/apt,3,1.0,1,2,70.00
0,1,1,Queen Anne,98109,House,Entire home/apt,6,2.0,3,3,300.00
0,1,1,Queen Anne,98119,Apartment,Private room,1,1.0,1,1,99.00
0,1,1,Queen Anne,98109,House,Entire home/apt,4,1.0,2,2,89.00
0,1,0,Queen Anne,98119,Townhouse,Private room,1,1.0,1,1,100.00
0,1,1,Queen Anne,98119,Townhouse,Private room,2,1.5,1,1,84.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,3,1.0,1,1,97.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,2,2,116.00
1,1,1,Queen Anne,98119,House,Entire home/apt,2,1.0,1,1,150.00
1,1,1,Queen Anne,98119,Apartment,Entire home/apt,4,1.0,2,2,110.00
0,1,1,Queen Anne,98109,House,Entire home/apt,8,2.5,3,4,265.00
0,1,1,Queen Anne,98119,Apartment,Entire home/apt,6,1.0,2,2,115.00
0,1,1,Queen Anne,98119,House,Entire home/apt,4,1.0,2,2,100.00
1,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,109.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.5,1,1,60.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,6,3.0,3,3,249.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,7,3.0,3,3,250.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,4,2.0,3,1,100.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,0,1,74.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,4,1.0,2,2,235.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,5,1.0,2,2,99.00
0,1,1,Other neighborhoods,98103,House,Private room,3,1.0,1,1,96.00
1,1,0,Other neighborhoods,98103,House,Entire home/apt,4,1.0,1,2,92.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,2,85.00
0,1,1,Other neighborhoods,98115,House,Private room,4,1.0,1,2,55.00
0,1,0,Other neighborhoods,98115,House,Private room,4,1.0,1,1,55.00
0,1,1,Other neighborhoods,98115,Apartment,Private room,2,1.0,1,1,80.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,1,1,195.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,6,1.0,2,3,145.00
1,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,2,2,180.00
0,1,1,Other neighborhoods,98115,Apartment,Private room,2,1.0,1,1,50.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,2,3,160.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,5,1.0,2,3,140.00
0,1,1,Other neighborhoods,98103,House,Private room,2,1.0,1,1,140.00
1,1,1,Other neighborhoods,98115,Apartment,Private room,2,1.0,1,1,40.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,2,1.0,1,1,145.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,2,225.00
0,1,1,Other neighborhoods,98115,Townhouse,Entire home/apt,4,1.5,2,3,325.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,5,2.0,2,3,199.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,7,1.0,3,1,450.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,4,1.0,2,2,175.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,12,3.0,6,6,550.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,7,2.0,3,5,149.00
0,1,0,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,4,1.0,3,3,300.00
1,1,1,Other neighborhoods,98103,House,Entire home/apt,6,1.5,3,3,79.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,59.00
0,1,0,Other neighborhoods,98115,House,Entire home/apt,2,1.0,1,1,140.00
1,1,1,Other neighborhoods,98103,House,Private room,2,1.5,1,1,60.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,8,2.5,3,5,215.00
1,1,1,Other neighborhoods,98115,House,Entire home/apt,5,1.5,2,2,100.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.5,1,1,40.00
0,1,0,Other neighborhoods,98103,House,Private room,4,1.0,1,2,99.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.5,1,1,45.00
1,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,3,1.0,1,2,75.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,0,1,119.00
0,1,0,Other neighborhoods,98103,House,Private room,2,1.0,1,2,99.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.0,3,3,225.00
1,1,1,Other neighborhoods,98115,Apartment,Entire home/apt,2,1.0,1,1,85.00
0,1,0,Other neighborhoods,98103,Apartment,Entire home/apt,4,1.0,2,2,135.00
0,1,1,Other neighborhoods,98115,House,Entire home/apt,6,1.5,3,3,335.00
0,1,1,Other neighborhoods,98115,House,Private room,2,1.0,1,1,79.00
0,1,1,Other neighborhoods,98103,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,0,Other neighborhoods,98103,House,Entire home/apt,2,1.5,1,1,111.00
0,1,1,Other neighborhoods,98103,House,Private room,4,1.0,1,2,110.00
0,1,1,Other neighborhoods,98103,House,Entire home/apt,8,2.0,3,2,325.00
0,1,0,Cascade,98109,Apartment,Private room,2,1.0,1,1,85.00
0,1,0,Cascade,98109,Apartment,Entire home/apt,2,1.0,1,1,190.00
0,1,0,Cascade,98109,Apartment,Entire home/apt,1,1.0,1,1,65.00
0,1,0,Cascade,98109,Condominium,Entire home/apt,4,2.0,2,2,250.00
0,1,1,Cascade,98109,Apartment,Private room,1,1.0,1,1,69.00
0,1,0,Cascade,98109,Apartment,Entire home/apt,5,2.0,2,2,400.00
0,1,1,Cascade,98109,Boat,Private room,2,2.0,1,2,150.00
0,1,0,Cascade,98109,Apartment,Entire home/apt,6,2.0,2,3,200.00
0,1,1,Cascade,98109,House,Entire home/apt,4,1.0,1,2,141.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,0,1,85.00
0,1,0,Cascade,98109,Boat,Entire home/apt,8,4.0,4,6,775.00
0,1,0,Cascade,98109,House,Entire home/apt,4,1.0,1,2,195.00
0,1,0,Cascade,98101,Boat,Entire home/apt,4,2.0,2,3,249.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,0,Cascade,98109,Townhouse,Private room,3,1.0,1,1,122.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,4,1.0,2,2,170.00
0,1,0,Cascade,98109,Apartment,Private room,2,1.0,1,1,65.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,88.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,2,125.00
0,1,1,Central Area,98112,Townhouse,Entire home/apt,5,2.0,2,2,145.00
0,1,1,Central Area,98122,House,Entire home/apt,6,3.5,3,3,275.00
0,1,1,Central Area,98122,Townhouse,Private room,1,1.0,1,1,60.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Central Area,98122,House,Entire home/apt,2,1.0,0,1,140.00
1,1,1,Central Area,98112,Condominium,Entire home/apt,6,2.0,2,3,250.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,3,225.00
0,1,1,Central Area,98122,Townhouse,Private room,2,1.0,1,1,60.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,95.00
0,1,1,Central Area,98122,Townhouse,Private room,2,1.0,1,1,65.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,78.00
0,1,1,Central Area,98122,Apartment,Shared room,2,1.0,1,1,59.00
1,1,1,Central Area,98112,Townhouse,Entire home/apt,11,3.5,4,6,400.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,55.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,129.00
0,1,0,Central Area,98122,House,Private room,2,1.0,1,1,65.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,175.00
0,1,1,Central Area,98122,House,Entire home/apt,6,2.0,3,3,160.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,75.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,80.00
0,1,1,Central Area,98122,House,Private room,4,1.0,1,2,109.00
0,1,0,Central Area,98122,House,Entire home/apt,2,1.0,1,1,95.00
1,1,0,Central Area,98122,House,Entire home/apt,2,1.0,0,1,85.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,6,1.0,2,4,99.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,90.00
0,1,1,Central Area,98122,House,Entire home/apt,4,1.5,1,2,73.00
1,1,1,Central Area,98122,House,Entire home/apt,15,3.0,5,9,400.00
0,1,1,Central Area,98112,House,Entire home/apt,6,2.0,2,2,170.00
1,1,1,Central Area,98122,House,Private room,2,1.5,1,1,48.00
0,1,1,Central Area,98112,Townhouse,Private room,2,2.0,1,1,90.00
0,1,0,Central Area,98122,House,Entire home/apt,3,1.0,1,2,82.00
0,1,0,Central Area,98122,House,Entire home/apt,4,1.0,2,2,250.00
0,1,1,Central Area,98122,House,Entire home/apt,4,1.0,2,2,199.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,105.00
0,1,1,Central Area,98122,House,Entire home/apt,8,2.0,2,2,250.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,75.00
1,1,1,Central Area,98112,Townhouse,Entire home/apt,9,2.5,3,6,250.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,2,175.00
0,1,1,Central Area,98122,House,Entire home/apt,3,1.0,1,1,95.00
1,1,1,Central Area,98112,Condominium,Entire home/apt,4,1.0,1,2,150.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,65.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,3,1.0,1,1,120.00
0,1,1,Central Area,98122,Townhouse,Entire home/apt,5,1.5,2,2,300.00
1,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Central Area,98112,House,Entire home/apt,2,1.0,1,1,109.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,3,1.0,1,1,75.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,6,1.0,2,3,99.00
0,1,1,Central Area,98112,House,Entire home/apt,5,2.5,3,3,150.00
0,1,1,Central Area,98122,House,Entire home/apt,6,1.5,3,4,175.00
1,1,1,Central Area,98122,House,Entire home/apt,4,1.0,1,2,120.00
0,1,1,Central Area,98112,Apartment,Private room,2,1.0,1,1,45.00
1,1,1,Central Area,98122,Townhouse,Entire home/apt,7,1.5,2,5,150.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,4,1.0,2,2,95.00
0,1,1,Central Area,98112,Townhouse,Private room,2,1.5,1,1,50.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,129.00
0,1,1,Central Area,98122,House,Entire home/apt,6,3.5,3,3,295.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,99.00
0,1,0,Central Area,98122,House,Entire home/apt,6,2.5,2,3,175.00
0,1,1,Central Area,98122,House,Entire home/apt,5,2.0,2,3,150.00
0,1,1,Central Area,98122,House,Private room,2,1.0,1,1,109.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,4,1.0,1,2,85.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,3,1.0,1,1,80.00
0,1,1,Central Area,98122,House,Private room,4,2.5,1,2,115.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,85.00
0,1,1,Central Area,98122,House,Entire home/apt,4,2.0,2,2,200.00
1,1,1,Central Area,98112,Apartment,Private room,2,1.0,1,1,169.00
0,1,1,Central Area,98122,House,Entire home/apt,4,1.0,1,2,130.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,79.00
1,1,1,Central Area,98112,Cabin,Private room,1,1.0,1,1,125.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,80.00
0,1,1,Central Area,98122,Apartment,Private room,2,1.0,1,1,66.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,97.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,58.00
1,1,1,Central Area,98122,House,Private room,2,1.0,1,1,125.00
0,1,0,Central Area,98122,House,Private room,2,1.0,1,1,50.00
1,1,1,Central Area,98122,House,Entire home/apt,10,3.5,5,7,350.00
0,1,0,Central Area,98122,House,Entire home/apt,4,1.5,2,2,375.00
0,1,0,Central Area,98122,House,Entire home/apt,6,2.0,3,5,240.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,2,189.00
0,1,0,Central Area,98122,House,Entire home/apt,6,3.5,4,5,250.00
0,1,0,Central Area,98122,Apartment,Entire home/apt,2,1.0,0,1,90.00
1,1,1,Central Area,98122,House,Entire home/apt,6,1.0,2,2,125.00
0,1,1,Central Area,98122,Townhouse,Entire home/apt,7,1.5,0,2,155.00
0,1,1,Central Area,98122,House,Entire home/apt,8,3.0,4,5,195.00
1,1,1,Central Area,98122,House,Private room,3,1.0,1,2,69.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,3,1.0,0,1,200.00
1,1,1,Central Area,98122,Apartment,Entire home/apt,4,1.0,2,2,75.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,3,225.00
0,1,1,Central Area,98112,Apartment,Entire home/apt,2,1.0,0,1,135.00
0,1,1,Central Area,98122,Loft,Entire home/apt,2,1.0,1,1,85.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,4,1.0,2,2,110.00
0,1,1,Central Area,98122,Townhouse,Entire home/apt,4,1.0,1,2,110.00
0,1,1,Central Area,98122,House,Entire home/apt,5,1.0,2,2,250.00
0,1,1,Central Area,98122,Other,Entire home/apt,2,1.0,1,1,85.00
0,1,0,Central Area,98122,House,Private room,1,1.5,1,1,50.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,78.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Central Area,98122,House,Private room,2,1.5,1,1,95.00
0,1,1,Central Area,98122,House,Entire home/apt,8,1.0,4,5,295.00
0,1,1,Central Area,98122,House,Entire home/apt,6,2.5,3,2,175.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Central Area,98122,House,Private room,1,1.0,1,1,68.00
0,1,1,Central Area,98122,House,Private room,4,1.0,1,1,74.00
0,1,0,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,0,Central Area,98122,House,Entire home/apt,4,2.0,3,3,500.00
1,1,1,Central Area,98122,Apartment,Entire home/apt,4,1.0,1,2,115.00
0,1,1,Central Area,98122,House,Entire home/apt,8,3.0,4,5,500.00
1,1,1,Central Area,98112,House,Private room,4,1.0,1,2,115.00
0,1,1,Central Area,98122,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,1,Central Area,98122,House,Entire home/apt,8,3.0,3,4,350.00
0,1,1,Central Area,98122,House,Entire home/apt,6,1.0,2,3,140.00
0,1,1,University District,98105,Apartment,Entire home/apt,2,1.0,1,1,80.00
0,1,1,University District,98105,Apartment,Entire home/apt,5,2.0,2,2,145.00
0,1,0,University District,98105,House,Entire home/apt,6,1.0,1,3,150.00
0,1,1,University District,98105,Condominium,Private room,1,1.0,1,1,65.00
